"paper","authors","title","position","contribution ID"
"THPTS059","Z. Hazami, F. Perez, A. Salom, P. Solans","Development of a 1.5 GHz, 1 KW Solid State Power Amplifier for 3rd Harmonic System of the Alba Storage Ring",4240,1871
"THPTS060","A. Salom, F. Perez, R.H.A. Farias, F.K.G. Hoshino, A.P.B. Lima","Sirius Digital LLRF",4244,2813
"THPTS062","A. Sanz Ull, M.G. Atanasov, B. Balhan, J.C.C.M. Borburgh","Alternative Proposal for FCC-hh Extraction Septa",4248,2360
"THPTS063","F. Toufexis, B. J. Angier, D. Gamzina, A. McGuire, M. Shumail, S.G. Tantawi","Development of a W-Band Power Extraction Structure",4252,2962
"THPTS064","F. Toufexis, V.A. Dolgashev","Sub-Picosecond X-Ray Streak Camera using High-Gradient RF Cavities",4256,2967
"THPTS065","L. Teofili, F. Giordano, I. Lamas, F.-X. Nuiry, G. Romagnoli, B. Salvant, M. Marongiu, M. Migliorati","Analysis on the Thermal Response to Beam Impedance Heating of the Post Ls2 Proton Synchrotron Beam Dump",4260,3274
"THPTS066","A. Will, A. Usoskin, Y. Bastian, B. Bordini, M. Mentink, A. Monteuuis, A. Oslandsbotn, R. Schmidt, A.P. Siemko, K. Stachon, M. P. Vaananen, A.P. Verweij, D. Wollmann, M. Favre, B. Lindstrom, A. Bernhard, A.-S. Mueller, M. Bonura, C. Senatore","Beam Impact Experiment of 440GeV/p Protons on Superconducting Wires and Tapes in a Cryogenic Environment",4264,2434
"THPTS067","D. Wollmann, F. Cerutti, R. Denz, M. Favre, R. Garcia Alia, A. Infantino, L. Kistrup, J. Lendaro, B. Lindstrom, A. Tsinganis, A.P. Verweij, G. D'Angelo, S. Danzeca, D. Hagedorn, G. Kirby, T. Koettig, A. Monteuuis, F. Rodriguez-Mateos, A.P. Siemko, K. Stachon, M. Valette, A. Will, C. Cangialosi, A. Bernhard, A.-S. Mueller","Characterisation of the Radiation Hardness of Cryogenic Bypass Diodes for the HL-LHC Inner Triplet Quadrupole Circuit",4268,2815
"THPTS068","C.Y. Kuo, C.-H. Chang, C.H. Chang, T.Y. Chung, C.-S. Hwang","Construction of a Short Twin Helix Undulator Prototype for the NSRRC VUV Free Electron Laser",,1888
"THPTS069","C.L. Chen, H.-P. Chang, C.-S. Fann, K.L. Tsai","A Monitoring System for TPS Linac",4272,3116
"THPTS070","H.Z. Chen, C.H. Chen, Y.-S. Cheng, K.T. Hsu, K.H. Hu, C.Y. Liao, C.Y. Wu","Diagnostic Tool For CompactPCI Crates",4275,2823
"THPTS071","J.C. Huang, C.S. Yang, C.K. Yang, T. Kohda, H. Kitamura","Performance of TPS Cryogenic Permanent Magnet Undulators at NSRRC",4278,2194
"THPTS072","J.C. Jan, C.-C. Chang, Y.L. Chu, J.C. Huang, C.-S. Hwang, C.Y. Kuo, F.-Y. Lin","Field Measurements for a Superconducting Magnet at Room Temperature",4281,1712
"THPTS073","T.Y. Chung, C.-H. Chang, A.Y. Chen, Y.W. Chen, J.C. Huang, J.C. Jan","Radiation Damage to Undulator Electronics at an Electron Accelerator",4285,1762
"THPTS074","T.-C. Yu, F.Y. Chang, L.-H. Chang, M.H. Chang, S.W. Chang, L.J. Chen, F.-T. Chung, Y.D. Li, M.-C. Lin, Z.K. Liu, C.H. Lo, Ch. Wang, M.-S. Yeh","The Commission of Home-made 500MHz 80kW Solid-state Amplifier in NSRRC",4288,1710
"THPTS075","F.Y. Chang, L.-H. Chang, M.H. Chang, S.W. Chang, L.J. Chen, F.-T. Chung, Y.T. Li, M.-C. Lin, Z.K. Liu, C.H. Lo, Ch. Wang, M.-S. Yeh, T.-C. Yu","Performance Tests of a Digital Low-Level Rf-System at the TPS",4292,1827
"THPTS076","S. Prawanta, B. Boonwanna, P. Klysubun, A. Kwankasem, S. Pongampai, V. Sooksrimuang, P. Sudmuang, P. Sunwong","Design and Construction of Sextupole Magnet Prototype for  Siam Photon Source II Project",4295,3172
"THPTS077","X.D. Tu, G. Feng, S.J. He, T. Hu, J. Jiang, S.Y. Lu, Y.Q. Xiong","Beam Instability Induced by RF System of an FEL-THZ Source",4298,2625
"THPTS078","R.A. Ariniello, C.E. Doss, K.D. Hunt-Stone, J.R. Cary, M.D. Litos","Beam Matching in a Plasma Wakefield Accelerator Using Plasma Density Ramps",,3675
"THPTS079","J.B. Leddy, D.M. Cheatham, D.N. Smithe, J.R. Cary, F. Marhauser, T. Powers","Particle-in-Cell Simulations of Plasma Production in C100 SRF Cavity for in Situ Cleaning",,3589
"THPTS080","A. Hershcovitch, M. Blaskiewicz, J.M. Brennan, W. Fischer, G.T. McIntyre, S. Verdu-Andres, A.X. Custer, M.Y. Erickson, H.J. Poole","Novel Technique Ion Assisted In-Situ Coating of Long, Small Diameter, Accelerator Beam Pipes with Compacted Thick Crystalline Copper Film",4301,1927
"THPTS081","A. Hershcovitch, J.M. Brennan, R. Than, S. Verdu-Andres, Q. Wu, A.X. Custer, M.Y. Erickson, H.J. Poole","Novel Apparatus and Technique for Measuring RR Resistivity of Tube Coatings at Cryogenic Temperatures",4304,1926
"THPTS082","A. Jensen, J.J. Petillo, R.L. Ives, M.E. Read","Design, PIC Simulation, and Optimization of an 80% Efficient L-Band Klystron",,3661
"THPTS084","V.V. Kashikhin, V. Lombardo, G. Velev","Magnet Design Optimization for Future Hardon Colliders",4307,2979
"THPTS086","J.X. Chen, X.Y. He, W. Wang, H.T. Zhang","Design of a CCD-based Laser Alignment Detection System",4311,3754
"THPTS087","P.M. McIntyre, A. Sattarov, J. Breitschopf, J. Gerity, J.N. Kellams","Micro-aligned Solenoid for Magnetized Bunched-beam Electron Cooling of 100 GeV/u Ions",4314,2403
"THPTS088","S.J. Brooks, G.J. Mahler, R.J. Michnoff, J.E. Tuozzolo","CBETA Permanent Magnet Production Run",4318,2376
"THPTS090","M.L. Neubauer, M.A. Cummings, A. Dudas, R.P. Johnson, S.A. Kahn, G.M. Kazakevich, M. Popovic, R.A. Rimmer, H. Wang","Injection Locked 1497 MHz Magnetron",4322,3163
"THPTS091","M.L. Neubauer, A. Dudas, R.P. Johnson, S.A. Kahn, G.M. Kazakevich, M. Popovic","Phase and Frequency Locked 350 MHz Magnetron",4325,3167
"THPTS093","J.C. Dooling, R.J. Dejus, V. Sajaev","Synchrotron Radiation Heating of the Helical Superconducting Undulator",4328,3734
"THPTS094","S.K. Sharma, T.V. Shaftan, C.J. Spataro, T. Tanabe, G.M. Wang, N.A. Mezentsev, V.V. Smaluk","High Gradient Quadrupoles for Low Emittance Synchrtrons",4332,3560
"THPTS095","M.P.J. Gaudreau, D.B. Cope, E.G. Johnson, M.K. Kempkes, R.E. Simpson, N.A. Stuart","High Efficiency High Power Resonant Cavity Amplifier For PIP-II",4335,3722
"THPTS099","G. Velev, G. Ambrosio, E.Z. Barzi, V.V. Kashikhin, S. Krave, V. Lombardo, I. Novitski, S. Stoynev, D. Turrioni, X. Xu, A.V. Zlobin","Fermilab Superconducting Nb3Sn High Field Magnet R&D Program",4338,3449
"THPTS100","G. Velev, G. Ambrosio, G. Chlachidze, J. DiMarco, S. Stoynev, T. Strauss","Measurements of Decay and  Snapback in Nb3Sn Accelerator Magnets at Fermilab",4342,3461
"THPTS101","C.A. Swenson, J.-Y. Jung, J.R. Osborn, C. Sun, M. Venturini","Design of Magnets for the ALS-U Accumulator Ring",,3698
"THPTS102","C. Pasotti, M. Cautero, T. N. Gucin, C.A. Martins, R.A. Yogi","Radio Frequency Power Stations for ESS LINAC Spoke Section",4346,2350
"THPTS103","W.C. Barkley, M.J. Borden, R.W. Garnett, M.S. Gulley, E.L. Kerstiens, M. Pieck, D. Rees, F.E. Shelley, B.G. Smith","First Results of the Analytical Method Used to Reduce Downtime Risk at an Accelerator Facility",4349,3534
"THPTS104","M. Bajko, A. Ballarino, P. Cruikshank, R. Denz, A. Perin, H. Prin, F. Rodriguez-Mateos, L. Rossi, E. Todesco, M. Zerlauth, D. Duarte Ramos, H.M. Durand, A. Kosmicki, S. Yammine","HL-LHC IT STRING Design and Planning",,3456
"THPTS116","N. Pichoff, R.D. Duperrier, G. Ferrand, B. Gastineau, F. Gougnaud, M. Jacquemet, C. Madec, O. Piquet, Th. Plaisant, F. Senee, D. Uriot, D. Berkovits, J. Luner, A. Perry, E. Reinfeld","The SARAF-LINAC Project 2019 Status",4352,2242
"THPTS117","G. Ferrand, G. Jullien, S. Ladegaillerie, F. Leseigneur, C. Madec, N. Misiara, N. Pichoff, O. Piquet, L. Zhao, A. Pérolat, P. Carbonnier, F. Eozénou, E. Fayette, L. Maurice, C. Servouin","Results of CEA Tests of SARAF Cavities Prototypes",4356,2239
"THXPLM1","M. Meddahi, R. Alemany-Fernandez, H. Bartosik, G. Bellodi, J. Coupard, H. Damerau, F. B. Dos Santos Pedrosa, B. Goddard, V. Kain, A.M. Lombardi, G. Rumolo, R. Scrivens, G.P. Di Giovanni, A. Funken, K. Hanke, A. Huschauer, B. Mikulec, S. Prodon, E.N. Shaposhnikova","LHC Injectors Upgrade Project: Towards New Territory Beam Parameters",3385,1199
"THXPLS1","K. Noda","Review of Ion Therapy Machine and Future Perspective",3391,1170
"THXXPLM1","E. Syresin, N.N. Agapov, A.V. Alfeev, V. Andreev, A.M. Bazanov, O.I. Brovko, A.V. Butenko, D.E. Donets, E.D. Donets, E.E. Donets, A.V. Eliseev, V.V. Fimushkin, B.V. Golovenskiy, E.V. Gorbachev, A. Govorov, E.V. Ivanov, V. Karpinsky, V. Kekelidze, H.G. Khodzhibagiyan, A. Kirichenko, V.V. Kobets, S.A. Kostromin, A.D. Kovalenko, O.S. Kozlov, K.A. Levterov, D.A. Lyuosev, A.A. Martynov, I.N. Meshkov, V.A. Mikhailov, V.A. Monchinsky, A. Nesterov, A.L. Osipenkov, D.O. Ponkin, S. Romanov, P.A. Rukojatkin, K.V. Shevchenko, I.V. Shirikov, A.A. Shurygin, A.O. Sidorin, V. Slepnev, A.V. Smirnov, G.V. Trubnikov, A. Tuzikov, B. Vasilishin, A.A. Baldin, V.V. Bugaev, A.V. Philippov, V. Volkov, A. Belov","NUCLOTRON Development for NICA Acceleration Complex",3396,2799
"THXXPLM2","F.M. Velotti, P. Bestmann, M.E.J. Butcher, M. Calviani, M. Di Castro, L.S. Esposito, M.A. Fraser, B. Goddard, V. Kain, J. Lendaro, A. Masi, M. Pari, J. Prieto, S. Redaelli, W. Scandale, R. Seidenbinder, L.S. Stoel, C. Zamantzas, V. Zhovkovska, M. Donze, S.S. Gilardoni, D. Mirarchi, R. Rossi, P. Serrano Galvez, M. Garattini, A.G. Afonin, Y.A. Chesnokov, A.A. Durum, V.A. Maisheev, Yu.E. Sandomirskiy, A.A. Yanovich, F. Galluccio, F.M. Addesa, F. Iacoangeli, F. Murtas, J.E. Borg, G. Hall, T. James, M. Pesaresi, A.S. Denisov, Y. Gavrikov, Yu.M. Ivanov, M.A. Koznov, L.G. Malyarenko, V. Skorobogatov","Demonstration of Loss Reduction Using a Thin Bent Crystal to Shadow an Electrostatic Septum During Resonant Slow Extraction",3399,2312
"THXXPLM3","Y. Zhang, S.V. Benson, A. Hutton, K. Jordan, T. Powers, R.A. Rimmer, M. F. Spata, A.V. Sy, H. Wang, S. Wang, H. Zhang, J. Li, X.M. Ma, L.J. Mao, M.T. Tang, J.C. Yang, X.D. Yang, H. Zhao, H.W. Zhao","Experimental and Simulation Studies of Cooling of a Bunched Ion Beam in a Storage Ring by a Bunched Electron Beam",,3087
"THXXPLS1","M.T.F. Pivi, L. Adler, A. De Franco, F. Farinon, N. Gambino, G. Guidoboni, G. Kowarik, M. Kronberger, C. Kurfuerst, H.T. Lau, S. Myalski, S. Nowak, C. Schmitzer, I. Strasik, P. Urschütz, A. Wastl, L.C. Penescu","Status of the Carbon Commissioning and Roadmap Projects of the MedAustron Ion Therapy Center Accelerator",3404,2183
"THXXPLS2","E.J. Lee, M.G. Hur, J.H. Park, S.D. Yang, Y.B. Kong, H.S. Song","Recent Progress in the Production of Medical Radioisotopes with RFT-30 Cyclotron",,2622
"THXXPLS3","X.J. Wang, R.K. Li, X. Shen, J. Yang","Science Frontiers  of  Megaelectronvolt Ultrafast Electron Probes",,1785
"THYPLM1","M. Leitner, D. Arbelaez, J.N. Corlett, A.J. DeMello, L. Garcia Fajardo, D. Leitner, S. Marks, K.A. McCombs, T. Miller, D.V. Munson, J. Niu, K.L. Ray, D.A. Sadlier, D. Schlueter, E.J. Wallén, C.W. Chen, H. Bassan, D.E. Bruch, D.S. Martinez-Galarce, H.-D. Nuhn, M. Rowen, Z.R. Wolf","Development of the Vertically Polarizing Hard X-Ray Undulator Segments for the Linear Coherent Light Source Upgrade (LCLS-II) Project",3408,2465
"THYPLS1","F. Ludwig, J. Branlard, L. Butkowski, M.K. Czwalinna, M. Hierholzer, M. Hoffmann, M. Killenberg, T. Lamb, J. Marjanovic, U. Mavric, J.M. Mueller, S. Pfeiffer, H. Schlarb, Ch. Schmidt, L. Springer, M. Kuntzsch, K. Zenker","RF Controls Towards Femtosecond and Attosecond Precision",3414,1239
"THYYPLM1","N.S. Sudar, A.Y. Murokh, P. Musumeci","A Novel Compact High Rep-Rate Gamma Ray Source Based on Strongly Tapered Undulator Interactions",,3664
"THYYPLM2","P. Goslawski, F. Andreas, F. Armborst, T. Atkinson, J. Feikes, A. Jankowiak, J. Li, T. Mertens, M. Ries, A. Schaelicke, G. Schiwietz, G. Wuestefeld","Two Orbit Operation at Bessy II - During a User Test Week",3419,2347
"THYYPLM3","K.C. Harkay, I.A. Abid, T.G. Berenc, W. Berg, M. Borland, A.R. Brill, D.J. Bromberek, J.M. Byrd, J.R. Calvey, J. Carvelli, J.C. Dooling, L. Emery, T. Fors, G.I. Fystro, A. Goel, D. Hui, R.T. Keane, R. Laird, F. Lenkszus, R.R. Lindberg, T.J. Madden, B.J. Micklich, L.H. Morrison, S.J. Pasky, V. Sajaev, N. Sereno, H. Shang, T.L. Smith, J.B. Stevens, Y. Sun, G.J. Waldschmidt, J. Wang, U. Wienands, K.P. Wootton, A. Xiao, B.X. Yang, Y. Yang, C. Yao, A. Blednykh, A.H. Lumpkin","High-Charge Injector for on-Axis Injection Into A High-Performance Storage Ring Light Source",3423,3743
"THYYPLS1","H. Maesaka, T. Fukui, T. Hara, T. Inagaki, H. Tanaka, C. Kondo, K. Okada, M. Yamaga, S. Matsubara, N. Hosoda, T. Ohshima, T. Hasegawa, O. Morimoto, Y. Tajiri, S. Tanaka, M. Yoshioka","On-Demand Beam Route and RF Parameter Switching System for Time-Sharing of a Linac for X-ray Free-Electron Laser as an Injector to a 4th-Generation Synchrotron Radiation Source",3427,2048
"THYYPLS2","J. Golm, F. Schmidl, P. Seidel, J. Tan, M.F. Fernandes, C.P. Welsch, D.M. Haider, F. Kurian, M. Schwickert, T. Sieber, T. Stoehlker, V. Tympel, M. Schmelz, R. Stolz, V. Zakosarenko, H. De Gersem, N. Marsic, W.F.O. Müller, R. Neubert","Different Versions of Cryogenic Current Comparators with Magnetic Core for Beam Current Measurements",3431,2884
"THYYPLS3","T.Y. Lee, B.Y. Chen, T.W. Hsu, B.Y. Huang, C.H. Kuo, W.Y. Lin","A Remote-Controlled Robot-Car in the TPS Tunnel",3435,1740
"TUPGW001","M.P. Lafky, M.P. Atkinson, L.N. Hearder, P.J. Giansiracusa","Improvements to Injector System Efficiency at the Australian Synchrotron",1378,1928
"TUPGW003","A.R.D. Rodrigues, F.C. Arroyo, J.F. Citadini, F.H. de Sá, R.H.A. Farias, J.G.R.S. Franco, R. Junqueira Leao, L. Liu, S.R. Marques, R.T. Neuenschwander, C. Rodrigues, F. Rodrigues, R.M. Seraphim, O.H.V. Silva","Sirius Status Update",1381,3340
"TUPGW004","L.O. Dallin","Cls 2.2: Ultra-Brilliant Round Beams Using Pseudo Longitudinal Gradient Bends",1385,2941
"TUPGW005","S.M. Liuzzo, N. Carmignani, A. Franchi, T.P. Perron, K.B. Scheidt, E.T. Taurel, L. Torino, S.M. White","Preparation of the EBS Beam Commissioning",1388,1974
"TUPGW006","N. Carmignani, W. De Nolf, A. Franchi, C. Sahle, L. Torino, B. Nash","Measurements of the Momentum Compaction Factor of the ESRF Storage Ring",1392,2093
"TUPGW007","K. Cassou, P. Cornebise, D. Douillet, K. Dupraz, T. Le Barillec, C. Magueur, A. Martens, A. Migayron, C.F. Ndiaye, Y. Peinaud, Z.F. Zomer, H. Rocipon, A. Courjaud, P. Cardarelli, L. Serafini, A. Mostacci, S. Pioli, C. Vaccarezza, A. Variola, D. Alesini, F. Cardelli, A. Falone, A. Gallo, L. Piersanti, N. Beaugerard","Low-Power Commissioning of a Laser Beam Circulator for High Brightness Compton Scattering Sources",,3229
"TUPGW008","W. Kaabi, I. Chaikovska, A. Stocchi, C. Vallerand, E.B. Levichev, Yu.A. Pupkov, O.S. Brüning, R. Calaga, L. Dassa, F. Gerigk, E. Jensen, P.A. Thonet, S. Bousson, D. Longuevergne, G. Olivier, G. Olry, S.A. Bogacz, A. Hutton, F. Marhauser, R.A. Rimmer, C. Tennant, D. Angal-Kalinin, J.W. McKenzie, B.L. Militsyn, P.H. Williams, B. Hounsell, M. Klein, C.P. Welsch","PERLE: A High Power Energy Recovery Facility",1396,2824
"TUPGW009","J.-L. Revol, L. Farvacque, L. Hardy, P. Raimondi","THE ESRF FROM 1988 TO 2018, 30 YEARS OF INNOVATION AND OPERATION",1400,2076
"TUPGW010","C. Vallerand, W. Kaabi, P.A. Thonet, S.A. Bogacz","PERLE Magnet Status",,3233
"TUPGW011","I.V. Agapov, R. Bacher, M. Bieler, R. Bospflug, R. Brinkmann, Y.-C. Chae, H.C. Chao, H.T. Duhme, M. Ebert, H.-J. Eckoldt, H. Ehrlichmann, X.N. Gavaldà, M. Huening, U. Hurdelbrink, J. Keil, J. Klute, M. Koerfer, B. Krause, G. Kube, W. Leemans, L. Lilje, F. Obier, A. Petrov, N. Plambeck, J. Prenting, G.K. Sahoo, H. Schlarb, M. Schloesser, F. Schmidt-Foehre, M. Schmitz, C.G. Schroer, T. Tempel, M. Thede, M. Tischer, R. Wanzenberg, E. F. Weckert, T. Wilksen, K. Wittenburg, J.X. Zhang","Status of the PETRA IV project",1404,2078
"TUPGW012","I.V. Agapov","Sensitivity Studies of the PETRA IV Lattice",1408,2079
"TUPGW013","F. Armborst, P. Goslawski, A. Jankowiak","Tune and Chromaticity Optimization at Bessy II for the Transverse Resonant Island Bucket Optics",1411,2761
"TUPGW014","J. Bahrdt, W. Frentrup, S. Gottschlich, S. Grimmer, M. Huck, C. Kuhn, A. Meseck, C. Rethfeldt, M. Scheer, B. Schulz, E.C.M. Rial","Characterization and Implementation of the Cryogenic Permanent Magnet Undulator CPMU17 at Bessy Ii",1415,2845
"TUPGW015","M. Bieler, I.V. Agapov, Y.-C. Chae, J. Keil, G.K. Sahoo, R. Wanzenberg","Petra III Operation and Studies 2018",1419,2570
"TUPGW016","A.I. Papash, T. Boltz, M. Brosi, J. Gethmann, B. Kehrer, R. Ruprecht, J.L. Steinmann, E. Blomley, E. Bründermann, S. Casalbuoni, E. Huttel, A. Mochihashi, A.-S. Mueller, M. Schuh","New Operation Regimes at the Storage Ring KARA at KIT",1422,1628
"TUPGW017","S. Casalbuoni, N. Glamann, A.W. Grau, T. Holubek, D. Saez de Jauregui","Superconducting Undulator Coils with Period Length Doubling",1426,1906
"TUPGW018","H.C. Chao, R. Brinkmann, X.N. Gavaldà","PETRA IV Study with Non-Interleaved Sextupole Scheme",1430,2618
"TUPGW019","H.-W. Glock, V. Duerr, F. Glöckner, J. Knobloch, M. Tannert, A.V. Velez, D. Wolk, N. Wunderer, J. Guo, R.A. Rimmer, H. Wang","Progress of the BESSY VSR Cold String Development and Testing",1434,3395
"TUPGW020","B. Haerer, A.B. Kaiser, A.I. Papash, E. Bründermann, A.-S. Mueller, R. Ruprecht, J.M. Schaefer, M. Schuh","Non-Linear Features of the cSTART Project",1437,1629
"TUPGW021","T. Hellert, Ph. Amstutz, C. Steier, M. Venturini","An Accelerator Toolbox (AT) Utility for Simulating the Commissioning of Storage-Rings",1441,2444
"TUPGW022","T. Hellert, Ph. Amstutz, M.P. Ehrlichman, S.C. Leemann, C. Steier, C. Sun, M. Venturini","Commissioning Simulation Study for the Accumulator Ring of the Advanced Light Source Upgrade",1445,2947
"TUPGW023","B.C. Kuske, W. Anders, A. Jankowiak, A. Neumann, K. Aulenbacher, F. Hug, T. Stengler, C.P. Stoll","Incorporation of a MESA Linac Modules into bERLinPro",1449,3345
"TUPGW024","C. Mai, B. Büsing, A. Glaßl, S. Khan, D. Krieg, A. Meyer auf der Heide","Pulse Shaping Methods for Laser-Induced Generation of THz Radiation at the Delta Storage Ring",1453,2923
"TUPGW025","A. Meyer auf der Heide, B. Büsing, S. Khan, D. Krieg, C. Mai, F. Teutenberg","The DELTA Short-Pulse Source: Upgrade Plans from CHG to EEHG",1457,3330
"TUPGW027","P. Schnizer, P. Echevarria, H.-W. Glock, I. Ingo, M. Ries, R. Roland, A. Schaelicke, E. Sharples, A.V. Tsakanian, A.V. Velez","Machine Protection Analysis for BESSY VSR",,3344
"TUPGW028","C. Matejcek, K. Aulenbacher, S. Friederich","Low Energy Beam Transport System for MESA",1461,2082
"TUPGW029","J.X. Zhang, I.V. Agapov, H. Ehrlichmann, X.N. Gavaldà, M. Huening, J. Keil, F. Obier, M. Schmitz, R. Wanzenberg","The Injection System and the Injector Complex for PETRA IV",1465,2272
"TUPGW031","E. Karantzoulis, A. Carniel, S. Krecic","Elettra, Present and Future",1468,1704
"TUPGW032","Y. Hosaka, T. Takahashi, A. Kosuge, Y. Honda, T. Omori, J. Urakawa, K. Sakaue, Y. Uesugi, M. Washio","Mode-Locked Pulse Oscillation of a Self-Resonating Enhancement Optical Cavity",1471,3055
"TUPGW033","S. Kashiwagi, H. Hama, F. Hinode, K. Kanomata, S. Miura, N. M. Morita, T. Muto, I. Nagasawa, K. Nanbu, S. Ninomiya, H. Saito, K. Takahashi, H. Yamada","Status of Test-Accelerator as Coherent THz Source (t-ACTS) at ELPH, Tohoku University",1475,3313
"TUPGW035","N. Nishimori, T. Watanabe, H. Tanaka","A Highly Brilliant Compact 3 GeV Light Source Project in Japan",1478,2123
"TUPGW036","T. Obina, D.A. Arakawa, M. Egi, T. Furuya, K. Haga, K. Harada, T. Honda, Y. Honda, T. Honma, E. Kako, R. Kato, H. Kawata, Y. Kobayashi, Y. Kojima, T. Konomi, H. Matsumura, T. Miura, T. Miyajima, S. Nagahashi, H. Nakai, N. Nakamura, K. Nakanishi, K.N. Nigorikawa, T. Nogami, F. Qiu, H. Sagehashi, H. Sakai, S. Sakanaka, M. Shimada, M. Tadano, T. Takahashi, R. Takai, O. A. Tanaka, Y. Tanimoto, T. Uchiyama, K. Umemori, M. Yamamoto, N. Nishimori, R. Hajima, R. Nagai, M. Sawamura","1 mA Stable Energy Recovery Beam Operation with Small Beam Emittance",1482,2542
"TUPGW037","M. Shimada, Y. Honda, R. Kato, T. Miyajima, N. Nakamura, T. Obina, T. Uchiyama, T. Hotei","Systematic Measurements of the Coherent THz Spectra by Magnetic Bunch Compression at the Compact ERL",1486,2528
"TUPGW038","Y. Tadenuma, M. Brameld, T. Murakami, K. Sakaue, M. Washio","Study on Coherent THz Radiation Using Tilt Control of Electron Beam",1489,1886
"TUPGW039","D.R. Xu, Z.H. Bai, W. Li","Error Study and Correction of Hefei Advanced Light Source",1492,1752
"TUPGW040","Z.H. Bai, W. Li, G. Liu, L. Wang, D.R. Xu, T. Zhang","Study of Seven-Bend Achromat Lattices with Interleaved Dispersion Bumps for HALS",1495,2166
"TUPGW041","Z.H. Bai, W. Li, G. Liu, L. Wang, Y. Li","Super-Period Locally Symmetric Lattices for Designing Diffraction-Limited Storage Rings",1498,2170
"TUPGW042","W. Li, Z.H. Bai, W. Li, D.R. Xu, T. Zhang","Study of the Intra-beam Scattering Effects in the HALS Storage Ring",1501,1808
"TUPGW043","D. Ji, Y. Jiao, H.Z. Ma, J.H. Yue","Simulation of Model Independent Analysis to HEPS Storage Ring",1504,2047
"TUPGW045","C.L. Li, A. Chao, C. Feng, B.C. Jiang","Lattice Design for the Reversible SSMB",1507,2027
"TUPGW046","Y. Jiao, X. Cui, Z. Duan, Y.Y. Guo, P. He, X.Y. Huang, D. Ji, C. Li, J.Y. Li, X.Y. Li, C. Meng, Y.M. Peng, Q. Qin, S.K. Tian, J.Q. Wang, N. Wang, Y. Wei, G. Xu, H.S. Xu, F. Yan, C.H. Yu, Y.L. Zhao","Progress of Lattice Design and Physics Studies on the High Energy Photon Source",1510,2003
"TUPGW048","Z. Duan, J. Chen, Y.Y. Guo, D. Ji, Y. Jiao, C. Meng, Y.M. Peng, Xu. Xu","Simulation of Injection Efficiency for the High Energy Photon Source",1514,2188
"TUPGW049","Y.F. Liang, Y. C. Du, W.-H. Huang, C.-X. Tang, Q.L. Tian, D. Wang, L.X. Yan, S.P. Antipov","Generation of Intense Chirped Terahertz Pulse From Relativistic Electron Beam Interacted With Tapered Dielectric Wakefield Structure",,3701
"TUPGW051","W.X. Wang, Z.G. He, S.M. Jiang, H.R. Zhang","Generation of Two Terahertz Radiation Pulses with Continuously Tunable Frequency and Time Delay",1518,2296
"TUPGW052","Y.M. Peng, J.Y. Li, C. Meng, H.S. Xu","STUDY OF THE RAMPING PROCESS FOR HEPS BOOSTER",1521,1883
"TUPGW053","Z. Duan, N. Wang, H.S. Xu","Simulations of the Injection Transient Instabilities for the High Energy Photon Source",1524,2039
"TUPGW054","P.H. Yang, Z.H. Bai, J.J. Tan, L. Wang, J.H. Xu","Design of a Hybrid Seven-Bend-Achromat Lattice for a High-Energy Diffraction-Limited Storage Ring Using a New Optimization Method",1528,2584
"TUPGW055","P.H. Yang, Z.H. Bai, J.J. Tan, L. Wang, J.H. Xu","Comparison of Optimization Methods for Hybrid Seven-Bend-Achromat Lattice Design",1532,2289
"TUPGW056","J.H. Xu, Z.H. Bai, W. Li, P.H. Yang","Comparison of Constrained Optimization Methods for Designing a Multi-Bend Achromat Lattice",1535,2281
"TUPGW057","P.H. Yang, Z.H. Bai, J.J. Tan, L. Wang, J.H. Xu","A Ten-Bend Achromat Lattice with Interleaved Dispersion Bumps for a Diffraction-Limited Storage Ring",1538,2295
"TUPGW059","R. Panas, A.M. Marendziak, A.I. Wawrzyniak, M. Wisniowski","Studies of The Electron Beam Lifetime in Solaris Electron Storage Ring",1541,2822
"TUPGW060","J.H. Kim, M. Yoon, J. Lee, B.H. Oh, S. Shin","Injection Scheme with Deflecting Cavity for 4th Generation Storage Ring",,3691
"TUPGW061","G. Benedetti, U. Iriso, Z. Martí, F. Perez","First Study for an Upgrade of the ALBA Lattice",1544,3536
"TUPGW063","J. Kallestrup, Å. Andersson, J. Breunlin, D.K. Olsson, P.F. Tavares, P. Alexandre, R. Ben El Fekih","Studying the Dynamic Influence on the Stored Beam From a Coating in a Multipole Injection Kicker",1547,3350
"TUPGW064","D.K. Olsson, Å. Andersson, M. Sjöström","Trials of Beam-Based Sextupole Calibration through 2nd Order Dispersion",1551,3280
"TUPGW066","M. Aiba, M. Böge, A. Citterio, M.M. Dehler, A. Luedeke, C. Ozkan Loch, L. Stingelin, A. Streun","Exploring the Potential of the Swiss Light Source",1554,2757
"TUPGW068","M. Abbaslou, M. Sedaghatizadeh, S. Dastan, J. Rahighi, F. Saeidi","New Source for Bending Magnet Beam Lines at Ultra-Low-Emittance Ring",1557,1643
"TUPGW069","M. Hadad, S. Dastan, J. Rahighi, M. Razazian, F. Saeidi, S. Yousefnejad","Insertion Devices for the Day-One Beamlines of ILSF",1561,3258
"TUPGW070","M.-S. Chiu, P.J. Chou, J.C. Huang, S.-Y. Lee","Multi-Bend Achromat Lattice Design for the Future of TPS Upgrade",1564,3665
