"paper","authors","title","position","contribution ID"
"WEPHA028","P.B. Cheblakov, A.V. Gerasev, S.E. Karnaev, D.V. Senkov","Power Supply Controller for Future Accelerator Facilities at BINP",1146,1689
"WEPHA033","H.J. Choi, S.W. Kim, H.S. Kim, W.W. Lee","Construction and Implementation of Control and DAQ System of Micro Crystallography (MX) Beamline via Server Virtualization",1150,1646
"WEPHA034","W. Cichalewski, K. Klys","Software Tools for Hardware Elliptical Cavity Simulator Management and Configuration",1154,1859
"WEPHA035","W. Cichalewski, G.W. Jablonski, W. Jalmuzna, R. Kielbik, F.S. Alves, H. Carling, I. Dolenc Kittelmann, S. Farina, K.E. Rosengren, T.J. Shea","Firmware Layer Implementation of the nBLM and icBLM Systems for ESS Project",1158,1633
"WEPHA037","W. Smith, R.F. Clarke, G. Cox, M.D. Hancock, P.W. Heath, S. Kinder, N. Knowles, B.G. Martlew, A. Oates, P.H. Owens, J.T.G. Wilson","Status of the CLARA Control System",1162,1825
"WEPHA038","S. Brockhauser, V. Bugris, K. Csankó, Zs. Filákovics, P. Acs, V. Hanyecz","Extending Tango Control System With Kepler Workflow, Presented on an X-Ray Crystallographic Application",1167,1674
"WEPHA039","C. Cyterski, E.P. Chin","Master Beam Control Relocation and Upgrade at the SLAC National Accelerator Laboratory",,1638
"WEPHA040","J.F. Denis, F. Gohier, A. Gaget, F. Gougnaud, T.J. Joannem, Y. Lussignol","IRFU EPICS Environment",1173,1501
"WEPHA041","D.R.S. Di Calafiori, G. Dissertori, R.J. Jiménez Estupinan, W. Lustermann, A. Tsirou, S. Zelepoukine, P. G. Verdini","The CMS ECAL Control and Safety Systems Upgrades During the CERN LHC Long Shutdown 2",1176,1856
"WEPHA042","N.P. DiMonte, C. Yao","Commissioning of the 352 MHz Transverse Feedback System at the Advance Photon Source",1181,1508
"WEPHA044","M.P. Donadio, A.S. Fisher, L. Sapozhnikov","Upgrade of the Bunch Length and Bunch Charge Control Systems for the New SLAC Free Electron Laser",1186,1719
"WEPHA045","M. Eguiraun, A. Amjad, P.J. Bell, A. Dupre, D.A. Erb, N.A. Håkansson, V.H. Hardion, A. Milan-Otero, J.F.J. Murari, E. Rosendahl","Data Acquisition Strategy and Developments at MAX IV",1191,1578
"WEPHA046","J. Etxeberria, J.H. Lee, A. Sandström","EtherCAT Open Source Solution at ESS",1196,1887
"WEPHA047","R.N. Fernandes, S.R. Gysin, J.A. Persson, S. Regnell, M. Salmic, S. Sah, L.J.G. Johansson","Cable Database at ESS",1200,1081
"WEPHA048","R.N. Fernandes, S.R. Gysin, T. Korhonen, J.A. Persson, S. Regnell, M. Pavleski, S. Sah","Management of IOCs at ESS",1205,1082
"WEPHA049","M. Pezzetti, C.F. Fluder, R. Orlandi","CERN Neutrino Cryogenic Control System Technology: From the WA105 Test Facility to the NP04 and NP02 Platforms",1210,1650
"WEPHA050","C.F. Fluder, M. Pezzetti, A. Tovar-Gonzalez, K.M. Mastyna, P. Peksa, T. Wolak","Status of the Process Control Systems Upgrade for the Cryogenic Installations of the LHC Based ATLAS and CMS Detectors",1215,1656
"WEPHA052","L.J. Fulop, F. Horvath, I. Kiss, A. Makai, L. Schrettner","Engineering Support Activities at ELI-ALPS Through a Systems Engineering Perspective",1220,1727
"WEPHA054","M.G. Giacchini, M. Montis","A Distributed Documentation Approach Based on Next-Generation of Web Technologies Applied on EPICS Control System Installation",,1523
"WEPHA056","M. Liszcz, P.P. Goryl","Tango Controls Benchmarking Suite",1225,1659
"WEPHA057","A. Gotz, A. Campbell, A. Camps, D. Salvat, D. Sanchez, I. Andrian, G. Kourousias, M. van Daalen","Building a Data Analysis as a Service Portal",1229,1801
"WEPHA058","A. Gotz, R. Bourtembourg, T. Braun, J.M. Chaize, P.V. Verdier, T.M. Coutinho, J. Moldes, L. Pivetta, I. Khokhriakov, O. Merkulova, V.H. Hardion, S. Gara, P.P. Goryl, M. Liszcz, A.F. Joubert, M. Bartolini, G. Abeille, G.R. Mant","State of the Tango Controls Kernel Development in 2019",1235,1784
"WEPHA060","K.A. Ralphs, J.W. Handford","Future Acquisition Architecture Investigations at Diamond",1241,1981
"WEPHA062","J.R. Harper, D.T. Akello-Egwel, D.E. Oram, T.S. Richter, M.D. Jones","Defining, Storing, and Visualising Instrument Geometry",,1589
"WEPHA063","J. Sinsheimer, P.L. Cappadoro, T.M. Corwin, J. Escallier, D.A. Harder, D.A. Hidas, A. Hunt, M. Musardo, J. Rank, C. Rhein, T. Tanabe, I. Waluyo","Precision Insertion Device Control and Simultaneous Monochromator Fly Scanning for NSLS-II",1245,1737
"WEPHA064","B.L. Hill, M.A. Davidsaver","PVAccess Gateway Status and Performance Tests",,1542
"WEPHA065","T. Hoffmann, H. Bräuning","Upgraded Beam Instrumentation DAQ for GSI and FAIR: Overview and First Experiences",1249,1281
"WEPHA066","L. Hu, Y.X. Qiu, J. Zhuang","Design and Implementation of Experimental Information Log System for CSNS",,1321
"WEPHA067","J.P. Hucka, J. Fitzek, D. Ondreka, S. Pietri, B.R. Schlei, H. Weick, J. Enders","Control System Developments and Machine Model Benchmark for the GSI Fragment Separator FRS",1254,1164
"WEPHA068","M. Ishii, M.T. Takeuchi, C. Kondo, T. Fukui","A Control System Using EtherCAT Technology for The Next-Generation Accelerator",1259,1540
"WEPHA069","O. Ivashkevych, M.C. Cowan, L.F. Flaks, D. Poshka, T. Smith","babyIOC - Control System in a Box Small Factor Solution",1263,1461
"WEPHA070","S. Jadlovska, A. Brezina, A. Jadlovska, J. Jadlovsky, L. Koska, M. Tkacik, D. Voscek, P.M. Bond, O. Pinazza, P.Ch. Chochula","Frontend Control System for the ALICE Detectors",,1732
"WEPHA071","J.J. Jamroz, J. Cereijo García, T. Korhonen, J.H. Lee","Timing System Integration with MTCA at ESS",1265,1822
"WEPHA073","D. Jimenez-Rey, J.M. García, J. Molla, A. Ros, V. Villamayor, A.M. Lopez Antequera, A. Marqueta, A. Jokinen","Diagnostic Plate Local Control System of the High Power Accelerator of the Linear IFMIF Prototype Accelerator",,2001
"WEPHA074","D. Jimenez-Rey, F. Aragon, F. Arranz, B. Branas Lasala, J. Castellanos, M. Chamorro, J.M. García, R. Garcia-Gomez, A. Ibarra, J. Molla, A. Ros, V. Villamayor, A.M. Lopez Antequera, A. Marqueta, A. Jokinen, O. Nomen","Status of the High Energy Beam Transport and Beam Dump Local Control System of the Linear IFMIF Prototype Accelerator",,2002
"WEPHA075","H. Junkes","EPICS Also for Small and Medium Sized Experiments",1270,1614
"WEPHA076","N. Kamikubota, T. Kimura, K.C. Sato, S. Yamada, N. Yamamoto, T. Aoyama, K. Doi, T. Iitsuka, N. Obara, Y. Tajima, S.Y. Yoshida","Updates on J-PARC MR Control Over the Last One Decade",,1558
"WEPHA078","S.W. Kim, H.J. Choi, H.S. Kim, W.W. Lee","A Virtualized Beamline Control and DAQ Environment at PAL",1274,1642
"WEPHA079","T. Kimura, N. Kamikubota, K.C. Sato, S. Yamada, N. Yamamoto","Operation of Machine Protection System and Improvement of Safety of J-PARC Accelerators",,1561
"WEPHA080","H. Kleines, F. Suxdorf","A Communication Protocol for Motion Control Applications at the JCNS Neutron Instruments",1277,1470
"WEPHA081","C.H. Kuo, B.Y. Chen, H.H. Chen, H.C. Chen, T.W. Hsu, B.Y. Huang, S.J. Huang, T.Y. Lee, J.A. Li, W.Y. Lin, Y.K. Lin","Analysis and Diagnostic Toolkit for Operation Event in the NSRRC",1281,1607
"WEPHA083","K.R. Lauer","ophyd Devices: Imposing Hierarchy on the Flat EPICS V3 Namespace",1285,1852
"WEPHA086","T. Lensch, T. Wamsat","A Fast Wire Scanner System for the European Xfel and Its Impact on Safety Systems",1290,1886
"WEPHA087","J.J. Li, Y.X. Qiu, L. Liao, K. Zhou, L. Hu, J. Zhuang","The Information System of Proton Beam in CSNS",,1820
"WEPHA088","K.N. Li, Y.W. Bao, M. He, Y.M. Hu, A.L. Li, S.Y. Su, Q.B. You, J.M. Zhou","Development of the Control System for Some Heavy Nuclides Measurement AMS Facility",,1429
"WEPHA089","A.L. Li, Z. Peng, J. Zheng","Design and Implementation of Superconducting Booster Control System",1293,1223
"WEPHA090","T. Löhnert, F.A. Akeroyd, K.V.L. Baker, D.P. Keymer, A.J. Long, C. Moreton-Smith, D.E. Oram, J.R. Holt, T. A. Willemsen, K. Woods","Testing Tools for the IBEX Control System",1297,1605
"WEPHA091","T. Löhnert, A.J. Long, J.R. Holt","Generalising the High-Level Geometry System for Reflectometry Instruments at ISIS",1302,1528
"WEPHA092","C. Deibele, D.C. Williams, K.L. Mahoney","SNS Credited Pulse Energy Limit System Conceptual Design",1306,1720
"WEPHA093","M. Brambilla, M. Gasparini, S. Pavanetto, R. Cirami, A. Marassi","Code Generation based on IFML for the User Interfaces of the Square Kilometre Array (SKA)",1309,1811
"WEPHA095","B.S. Martins, S. Cogan, S.M. Lidia, D.O. Omitto","Managing Archiver Rules for Individual EPICS PVs in FRIB's Diagnostics System",1314,1583
"WEPHA096","T. Masuda","Timing Signal Distribution for Synchrotron Radiation Experiments Using RF Over White Rabbit",1318,1707
"WEPHA097","P. Michelini, I. Ferigutti, F. Giacuzzo, M. Lonza, G. Scalamera, G. Strangolino, M. Trevi","Development of a Tango Interface for the Siemens-Based Control System of the Elettra Infrastructure Plants",1323,1624
"WEPHA099","M.A. Montironi, H. Bassan, M. A. Carrasco, E.M. Kraft, A. Marinelli","XLEAP-II Motion Control",1327,1619
"WEPHA100","M. Montis, M.G. Giacchini","Bot Client Solution for Monitoring Beam Transport Operations in ALPI-PIAVE Accelerator Lines",,1522
"WEPHA101","L. Pranovi, M. Montis","VR as a Service: Use of Virtual Reality in a Nuclear Accelerator Facility",1331,1521
"WEPHA102","P. Moschovakos, P.P. Nikiel, S. Schlenker, H. Boterenbrood, A. Koulouris","A Software Suite for the Radiation Tolerant Giga-bit Transceiver - Slow Control Adapter",1335,1586
"WEPHA103","Y. Moudden, A. Barbuti, G. Caulier, T. Poirier, B. Santraine, B. Vincent","Backward Compatible Update of the Timing System of WEST",1340,1612
"WEPHA104","R. Mudingay, S. Armanet","Managing Cybersecurity for Control System Safety System development environments",1346,1885
"WEPHA105","G. Mun, J. Hu, H.-S. Kang, C. Kim, G. Kim, W.W. Lee","Beam Synchronous Data Acquisition Using the Virtual Event Receiver",1351,1121
"WEPHA106","T.T. Nakamura, A. Akiyama, J.-I. Odagiri, S. Sasaki, N. Yoshifuji, T. Aoyama, M. Fujita, T. Nakamura, K. Yoshii","The Upgrade Status of the SuperKEKB Magnet Control System",,1547
"WEPHA108","D.J. Nicklaus","Modernization Plans for Fermilab's Accelerator Control System",1354,1889
"WEPHA110","M.T. Ockards","Report Back on the MeerKAT Time Series Sensor Storage",,1857
"WEPHA112","K. Okada, T. Sugimoto, M. Yamaga, N. Hosoda, T. Ohshima, T. Fujiwara, T. Fukui, H. Maesaka, T. Maruyama, T. Okada, O. Morimoto, Y. Tajiri","Database Scheme for On-Demand Beam Route Switching Operations at SACLA/SPring-8",1356,1497
"WEPHA113","D.O. Omitto, S. Cogan, B.S. Martins","EPICS Maintenance Tools and Practices at FRIB's Diagnostics Department",1360,1799
"WEPHA114","J.O. Ortola Vidal, M. Vazquez Muñiz","Integration of New Siemens S7-1500 PLC Family in UNICOS-CPC: Engineering Challenges and Performance Evaluation",1363,1743
"WEPHA115","M. Oskarsson, A. Beteva, D.D.S. De Sanctis, S. Fisher, G. Leonard, P. Pernot, M.D. Tully, J.B. Florial, A.A. McCarthy","From MXCuBE3 to BSXCuBE3  a Web Application for BioSAXS Experiment Control",1368,1473
"WEPHA116","A.V. Ottmar","Development of a Digital Image Recorder and Its Use in Beam Diagnostics Systems",,1576
"WEPHA119","C.E. Peters, J. Reyna, D. Stanton","Asynchronous Driver Evaluation and Development for Digital Systems at the Argonne Tandem Linear Accelerating System",1372,1831
"WEPHA120","V. Petrosyan, K. Rehlich, E. Sombrowski","Management of MicroTCA Systems and its Components with a DOOCS-Based Control System",1376,1562
"WEPHA121","M. Piekarski, W.T. Kitka, J. Jaworek-Korjakowska","Deep Neural Network for Anomaly Detection in Accelerators",1379,1543
"WEPHA122","O. Pinazza, A. Augustinus, P.M. Bond, P.Ch. Chochula, M. Lechman, A.N. Kurepin","Monitoring of the New ALICE Data Center Infrastructure: Going Wireless",,1661
"WEPHA124","E. Piselli, A. Akroh, S. Rothe, D. Leimbach, K. Blaum, M. Door","CERN Accelerators Beam Optimization Algorithm",1383,1519
"WEPHA125","B. Copy, M. Bräger, A. Papageorgiou Koufidis, E. Piselli, I. Prieto Barreiro","Integrating IoT Devices Into the CERN Control and Monitoring Platform",1389,1688
"WEPHA127","F. Ravotti, I.M. Mateu, V. Meskova, M. Glaser, G. Pezzullo, B. Gkotse, J.M. Sallese, P. Jouvelot","The IRRAD Proton Irradiation Facility Control, Data Management and Beam Diagnostic Systems: An Outlook of the Major Upgrades Beyond the CERN Long Shutdown 2",1393,1627
"WEPHA129","O.O. Andreassen, C. Charrondière, H. Reymond, A. Rijllart, M.K. Miskowiec","Synchronizing LabVIEW Development and Deployment Environment",1398,1467
"WEPHA131","R. Secondo, M.A. Galilée, J.C. Garnier, C. Martin, I. Romera, A.P. Siemko, J.A. Uythoven","Evaluation of an SFP Based Test Loop for a Future Upgrade of the Optical Transmission for CERN's Beam Interlock System",1403,1712
"WEPHA132","R. Rujanakraikarn, P. Koonpong, S. Tesprasitte","The Development of Object Detection System for Industrial Linac Project at SLRI",1408,1644
"WEPHA133","L.M. Russo","Sirius Diagnostics IOC Deployment Strategy",1411,1803
"WEPHA134","S. Sasaki, T.T. Nakamura, M. Hirose","Monitoring System for IT Infrastructure and EPICS Control System at SuperKEKB",1417,1511
"WEPHA136","K.C. Sato, N. Kamikubota, T. Kimura, S. Yamada, N. Yamamoto, S.Y. Yoshida","The Software-Based Machine Protection System Using EPICS in J-PARC MR",1422,1713
"WEPHA137","D. Schirmer, A. Althaus","Integration of a Model Server into the Control System of the Synchrotron Light Source DELTA",1427,1733
"WEPHA138","D. Schirmer","Orbit Correction With Machine Learning Techniques at the Synchrotron Light Source DELTA",1432,1667
"WEPHA139","S. Boychenko, B. Schofield, P. Martel","Scaling Up the Deployment and Operation of an ELK Technology Stack",1437,1580
"WEPHA143","G. Shen, N.D. Arnold, S.J. Benes, D.P. Jarosz, A.N. Johnson, D.F. Stasic, I.A. Usmani, S. Veseli, C. McChesney, D. Liu","High-Level Application Architecture Design for the Aps Upgrade",1442,1629
"WEPHA148","G. Strangolino","Cumbia-Telegram-Bot: Use Cumbia and Telegram to Read, Monitor and Receive Alerts From the Control Systems",1447,1491
"WEPHA150","Y.J. Suh, K.H. Kim, H. Heo, H.-S. Kang, C. Kim, G. Mun, Y.J. Park","SLED Tuning Control System for PAL-XFEL",1452,1122
"WEPHA151","A. Sukhanov, J.P. Jamilkowski","A Very Lightweight Process Variable Server",1455,1343
"WEPHA152","D. Tlusty, M.G. Cherney","Evolution of STAR Control System Complement Using Python Approach",,1736
"WEPHA153","D. Touchard, R. Ferdinand, M. Lechartier, F. Pillon, L. Valentin, Y. Lussignol","A State Machine Solution to Control Superconducting Cavities",1458,1530
"WEPHA154","A.H. Trudel, P.-E. Bernaudin, C. Berthe, F. Bucaille, G. Duteil, A. Ghribi, C.H. Haquin, R.J.F. Roze, Q. Tura","Control System of the SPIRAL2 Superconducting Linear Accelerator",,1658
"WEPHA159","S.B. Webb","Integrating Conventional Facilities Systems via BACnet",1462,1469
"WEPHA161","T. Wilksen, A. Aghababyan, L. Froehlich, O. Hensler, R. Kammering, K. Rehlich, V. Rybnikov","Revisiting the Bunch-Synchronized Data Acquisition System for the European XFEL Accelerator",1466,1557
"WEPHA163","J.P. Wozniak, C. Roderick","NXCALS - Architecture and Challenges of the Next CERN Accelerator Logging Service",1471,2062
"WEPHA164","K. Xu","CAFlux: A New EPICS Channel Archiver System",1476,2082
"WEPHA165","M. Yakopov, S. Abeghyan, S. Karabekyan, J. Pflueger, F. Preisskorn, G. Chen, M. Bagha-Shanjani","Upgrade of the European XFEL Phase Shifters",1479,1762
"WEPHA166","H.H. Lv, C.P. Chu, Y.B. Leng, Y.B. Yan","Development of Web-based Parameter Management System for SHINE",1484,1441
"WEPHA167","Y.B. Yan, G.H. Chen, J.F. Chen, J.G. Ding, Y.B. Leng, Y.J. Liu, Q.R. Mi, H.F. Miao, C.L. Yu, H. Zhao, H.H. Lv, H.Y. Wang, P.X. Yu","Status of the SHINE Control System",1487,1382
"WEPHA168","Y.C. Yang, C.K. Chan, C.-C. Chang, J.-Y. Chuang, Y.Z. Lin","Status of the TPS Vacuum Control System",1491,1563
"WEPHA169","S. Yunus","Beam Transport: Routing of High Stability Laser Beams",,1853
"WEPHA170","L. Zwalinski, L.T. Davoine, N. Frank, J. Daguin, D. Giakoumi, M. Ostrega, P. Petagna, P. Tropea, B. Verlaat","First Steps in Automated Software Development Approach for LHC Phase II Upgrades CO2 Detector Cooling Systems",1495,1162
"WEPHA171","L. Zwalinski, C. Bortolin, J. Godlewski, J. Witek, P. Dziurdzia, D. Giakoumi, B. Verlaat, M.T. Kalinowski, R. Kantor, T. Kuczek, B. Niezgoda-Zelasko, D. Chmielewski, C. Rossi, A. Volpe, I. Ilyashenko, K. Bojdol, M.V. Marziani","ATLAS Baby-DEMO CO2 Cooling Control System",,1163
"WEPHA174","J. Wlodek, K.J. Gofron","ADUVC - an EPICS Areadetector Driver for USB Video Class Devices",1499,2141
"WESH1002","K. Shroff, C. Rosati, G. Weiss, K.-U. Kasemir","New Java Frameworks for Building Next Generation EPICS Applications",1504,1529
"WESH1003","E. Sombrowski, K. Rehlich, G. Schlesselmann","jddd Migration to OpenJDK11+: Benefits and Pitfalls",1508,1601
"WESH2001","K.-U. Kasemir","CS-Studio Alarm System Based on Kafka",1511,1061
"WESH2002","G. Weiss","EPICS pva Access Control at ESS",1516,1812
"WESH2003","S. Wai","Toward Continuous Delivery Of A Nontrivial Distributed Software System",1518,1668
"WESH3001","D.B. Allan","The Bluesky Project: A Multi-Facility Collaboration for Data Acquisition and Management",,1863
"WESH3002","A.V. Gerasev, P.B. Cheblakov","Control System for Fast Components of Electron Beam Welding Machines",1523,1694
"WESH3003","I. Khokhriakov, F. Wilde, O. Merkulova","Waltz - A Platform for Tango Controls Web Applications",1526,1422
"WESH4001","K.R. Lauer, D.B. Allan, T.A. Caswell","caproto: An EPICS Channel Access Interface in Pure Python",,1717
"WESH4002","M.L. Gibbs, W.S. Colocho, A. Osman, J. Shtalenkova, H.H. Slepicka","A PyDM User Interface for an LCLS Simulator",1532,1640
"WESH4003","B. Schofield, E. Blanco Vinuela, J.H.P.D.C. Borrego","Continuous Integration for PLC-based Control Systems",1534,1698
